,name,homepage,resource,description,category,projectrank,show,github_id,github_url,license,created_at,updated_at,last_commit_pushed_at,fork_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,conda_id,labels,pypi_id,open_issue_count,commit_count,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,trending,updated_github_id,cargo_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_forge
235,pyenv-installer,https://github.com/pyenv/pyenv-installer,,This tool is used to install `pyenv` and friends.,virtual-envs,14,False,pyenv/pyenv-installer,https://github.com/pyenv/pyenv-installer,MIT,2013-06-01 03:48:07.000,2020-11-24 11:15:49.000,2019-10-12 14:34:36.000,276.0,53.0,2518.0,,,,29.0,,,,8.0,130.0,,,,,,,,,,,3.0,,,,,,,,,,
236,pytest-plugins,https://github.com/man-group/pytest-plugins,,A grab-bag of nifty pytest plugins.,testing,14,True,man-group/pytest-plugins,https://github.com/man-group/pytest-plugins,MIT,2015-08-14 07:52:32.000,2021-01-30 05:46:09.000,2020-04-11 14:20:38.000,56.0,51.0,361.0,,,,46.0,,,,36.0,747.0,,,,,,,,,,,3.0,,,,,,,,,,
237,pycycle,https://github.com/bndr/pycycle,,Tool for pinpointing circular imports in Python. Find cyclic imports in any project.,linters,14,False,bndr/pycycle,https://github.com/bndr/pycycle,MIT,2017-01-28 17:22:00.000,2020-06-24 12:43:11.000,2017-02-13 18:07:04.000,11.0,1.0,273.0,,,8.0,2.0,,,pycycle,12.0,26.0,42.0,38.0,https://pypi.org/project/pycycle,2017-02-13 18:07:58.000,4.0,606.0,606.0,,,,3.0,,,,,,,,,,
238,mkdocs-print-site-plugin,https://github.com/timvink/mkdocs-print-site-plugin,,MkDocs Plugin allowing your visitors to *File Print Save as PDF* the entire site.,documentation,14,False,timvink/mkdocs-print-site-plugin,https://github.com/timvink/mkdocs-print-site-plugin,MIT,2020-08-15 12:02:33.000,2020-12-22 13:14:58.000,2020-12-21 19:27:51.000,2.0,35.0,14.0,2020-12-21 19:51:57.000,1.0.0,16.0,,,['mkdocs'],mkdocs-print-site-plugin,7.0,112.0,8.0,8.0,https://pypi.org/project/mkdocs-print-site-plugin,2020-12-21 19:51:57.000,,321.0,321.0,,,,3.0,,,,,,,,,,
239,subpar,https://github.com/google/subpar,,Subpar is a utility for creating self-contained python executables. It is designed to work well with Bazel.,packaging,13,False,google/subpar,https://github.com/google/subpar,Apache-2.0,2016-08-03 20:11:35.000,2020-09-16 16:25:54.000,2019-08-15 01:37:08.000,62.0,30.0,467.0,2019-05-14 20:14:05.000,2.0.0,5.0,14.0,,,,30.0,93.0,,,,,,,,,,,3.0,,,,,,,,,,
240,linty_fresh,https://github.com/lyft/linty_fresh,,Surface lint errors during code review.,linters,13,True,lyft/linty_fresh,https://github.com/lyft/linty_fresh,Apache-2.0,2015-12-19 02:37:26.000,2020-11-30 22:20:25.000,2020-11-30 22:18:53.000,21.0,1.0,180.0,2018-12-12 19:47:05.000,0.7.0,10.0,16.0,,"['flake8', 'mypy']",linty-fresh,8.0,53.0,,,https://pypi.org/project/linty-fresh,2018-12-12 19:47:05.000,,20.0,20.0,,,,3.0,,,,,,,,,,
241,com2ann,https://github.com/ilevkivskyi/com2ann,,Tool for translation type comments to type annotations in Python.,refactoring,13,True,ilevkivskyi/com2ann,https://github.com/ilevkivskyi/com2ann,MIT,2016-09-09 07:17:02.000,2020-08-17 14:14:00.000,2020-08-17 14:13:59.000,4.0,13.0,76.0,2019-06-17 19:19:47.000,0.1.1,2.0,3.0,,,com2ann,4.0,27.0,2.0,2.0,https://pypi.org/project/com2ann,2019-06-17 19:19:47.000,0.0,265.0,265.0,,,,3.0,,,,,,,,,,
242,pipenv-pipes,https://github.com/gtalarico/pipenv-pipes,,A PipEnv Environment Switcher.,virtual-envs,12,False,gtalarico/pipenv-pipes,https://github.com/gtalarico/pipenv-pipes,MIT,2018-05-02 03:56:41.000,2019-06-27 03:42:49.000,2019-06-27 03:42:48.000,9.0,10.0,126.0,,,23.0,5.0,,,pipenv-pipes,4.0,285.0,,,https://pypi.org/project/pipenv-pipes,2018-05-28 01:45:42.000,,60.0,60.0,,,,3.0,,,,,,,,,,
243,lazydocs,https://github.com/ml-tooling/lazydocs,,Generate markdown API documentation from Google-style Python docstring. The lazy alternative to Sphinx.,documentation,12,True,ml-tooling/lazydocs,https://github.com/ml-tooling/lazydocs,MIT,2020-11-10 00:31:46.000,2021-02-18 14:37:24.000,2021-02-05 15:46:13.000,3.0,,10.0,2020-12-13 16:12:58.000,0.4.3,14.0,4.0,,,lazydocs,,,9.0,9.0,https://pypi.org/project/lazydocs,2020-12-13 15:58:09.000,0.0,95.0,95.0,,,,3.0,,,,,,,,,,
244,cohesion,https://github.com/mschwager/cohesion,,A tool for measuring Python class cohesion.,code-metrics,11,False,mschwager/cohesion,https://github.com/mschwager/cohesion,GPL-3.0,2016-08-11 21:09:32.000,2019-08-05 17:14:04.000,2019-08-05 17:14:01.000,2.0,11.0,123.0,2019-07-10 16:08:05.000,1.0.0,9.0,2.0,,,cohesion,1.0,78.0,3.0,,https://pypi.org/project/cohesion,2019-07-10 16:08:05.000,3.0,295.0,295.0,,,,3.0,,,,,,,,,,
245,pyship,https://github.com/jamesabel/pyship,,"freezer, installer and updater for Python applications.",packaging,11,False,jamesabel/pyship,https://github.com/jamesabel/pyship,MIT,2020-04-23 04:45:03.000,2020-12-07 01:00:59.000,2020-12-07 01:00:54.000,,,6.0,2020-11-04 02:56:54.000,0.0.24,14.0,,,,pyship,4.0,,,,https://pypi.org/project/pyship,2020-12-07 00:53:45.000,,21.0,21.0,,,,3.0,,,,,,,,,,
246,universal-build,https://github.com/ml-tooling/universal-build,,Universal build utilities for containerized build pipelines.,build-tools,11,True,ml-tooling/universal-build,https://github.com/ml-tooling/universal-build,MIT,2020-10-19 14:57:21.000,2021-02-18 13:51:09.000,2021-02-18 13:51:09.000,2.0,1.0,5.0,2021-02-18 13:52:19.000,0.6.11,35.0,4.0,,,universal-build,,,0.0,,https://pypi.org/project/universal-build,2020-12-12 13:21:08.000,0.0,147.0,152.0,,,,3.0,15.0,,,,,,,,,
